index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
4989,Modern Physics,Quantum Mechanics,Motion of Charged Particles in Electric and Magnetic Fields,"Consider a spin-$\frac{1}{2}$ particle with a magnetic moment $\mu = -\frac{2 \mu_{0}}{\hbar} \mathbf{s}$ that is electrically neutral and moves in one dimension under the influence of a uniform magnetic field. The particle is confined in an infinite square potential well that extends from $x=-L$ to $x=L$. In the weak field limit, where $B_{0} \ll \frac{1}{2m\mu_{0}}\left(\frac{\hbar}{L}\right)^{2}$, use perturbation theory to find the energy and wave function (spin and spatial) of the ground state.","In the absence of a magnetic field, $H=H_{0}$, the energy eigenfunctions (spatial) are
$$
\psi_{n} =\sqrt{\frac{1}{L}} \sin \frac{n \pi(x+L)}{2L}, \quad n=1,2,3, \cdots 
$$
$$
E_{n} =\frac{\hbar^{2} \pi^{2}}{8mL^{2}} n^{2}
$$
Considering spin, each energy level is doubly degenerate. In the presence of a magnetic field, $H=H_{0}+H^{\prime}$
$$
H^{\prime}=\mu_{0} \boldsymbol{\sigma} \cdot \mathbf{B}= \begin{cases}\mu_{0} B_{0} \sigma_{z}, & -L \leqslant x \leqslant 0 \\ \mu_{0} B_{0} \sigma_{x}, & 0 \leqslant x \leqslant L \\ 0, & \text{otherwise}\end{cases}
$$
In the weak field limit, choose $\mu_{1}=\psi_{1}(x)\binom{1}{0}, \mu_{2}=\psi_{1}(x)\binom{0}{1}$ as the basis vectors:
$$
H_{11}^{\prime}=\mu_{0} B_{0} \int_{-L}^{0} \psi_{1}^{*}(x) \psi_{1}(x) \mathrm{d} x=\frac{\mu_{0} B_{0}}{2}
$$
$$
H_{21}^{\prime}=H_{12}^{\prime}=\mu_{0} B_{0} \int_{0}^{L} \psi_{1}^{*}(x) \psi_{1}(x) \mathrm{d} x=\frac{\mu_{0} B_{0}}{2} 
$$
$$
H_{22}^{\prime}=-\mu_{0} B_{0} \int_{-L}^{0} \psi_{1}^{*}(x) \psi_{1}(x) \mathrm{d} x=-\frac{\mu_{0} B_{0}}{2}
$$
From $\operatorname{det}\left(H^{\prime}-E^{(1)} I\right)=0$, we have
$$
\left(\frac{\mu_{0} B_{0}}{2}-E^{(1)}\right)\left(-\frac{\mu_{0} B_{0}}{2}-E^{(1)}\right)-\frac{\mu_{0}^{2} B_{0}^{2}}{4}=0 
$$
$$
E^{(1)}= \pm \frac{1}{\sqrt{2}} \mu_{0} B_{0}
$$
The ground state energy is
$$
E_{0}=\frac{\pi^{2} \hbar^{2}}{8mL^{2}}-\frac{1}{\sqrt{2}} \mu_{0} B_{0}
$$
The ground state wave function is
$$
\varphi_{0}=a \mu_{1}+b \mu_{2}=\psi_{1}(x)\binom{1-\sqrt{2}}{1} \text{ (unnormalized)}
$$","\boxed{\frac{\pi^{2} \hbar^{2}}{8mL^{2}}-\frac{1}{\sqrt{2}} \mu_{0} B_{0}, \psi_{1}(x)\binom{1-\sqrt{2}}{1}}","NV, EX","\text{Joules}, \text{None}",True,EN,Laws Application
4990,Modern Physics,Quantum Mechanics,Orbital and Spin Angular Momentum Problems,"A beam of spin-$1/2$ particles passes through a Stern-Gerlach apparatus. Based on the particles' quantum number $m_{s}$, the incident beam is split into two beams. One of the beams is removed, and the other passes through a similar device, where the magnetic field has a tilt angle $\alpha$ relative to the first apparatus. If the particles left after passing through the first Stern-Gerlach apparatus are spin-down, what is the relative number of particles in the two beams after the second apparatus? Use the Pauli spin matrices to derive the result.","For any spatial direction, 
$\boldsymbol{n} = (\sin \theta \cos \varphi, \sin \theta \sin \varphi, \cos \theta)$. The spin operator is 

$$
S_{n} = \boldsymbol{\sigma} \cdot \boldsymbol{n} = \begin{pmatrix} \cos \theta & \sin \theta e^{-\mathrm{i} \varphi} \\ \sin \theta e^{\mathrm{i} \varphi} & -\cos \theta \end{pmatrix}
$$

Assuming its eigenstate is $\binom{a}{b}$, the eigenvalue equation is $\boldsymbol{\sigma} \cdot \boldsymbol{n} \binom{a}{b} = \lambda \binom{a}{b}$. The eigenvalues are $\lambda = \pm 1$, and we have:

$$
\left(a^{*} b^{*}\right) \binom{a}{b} = |a|^{2} + |b|^{2} = 1
$$

The eigenstates are finally obtained as:

$$
\begin{aligned}
& |\uparrow n \rangle = \binom{\cos (\theta / 2)}{\sin (\theta / 2) e^{\mathrm{i} \varphi}} \\
& |\downarrow n \rangle = \binom{-\sin (\theta / 2) e^{\mathrm{i} \varphi}}{\cos (\theta / 2)}
\end{aligned}
$$

For this problem, $\varphi=0, \theta=\alpha$. \\
If the particles left after passing through the first Stern-Gerlach apparatus are spin-down, then:

$$
\begin{aligned}
& |\downarrow Z \rangle = c |\uparrow n \rangle + d |\downarrow n \rangle \\
& c = \langle \uparrow n \mid \downarrow Z \rangle = \sin \left( \frac{\alpha}{2} \right), \quad d = \langle \downarrow n \mid \downarrow Z \rangle = \cos \left( \frac{\alpha}{2} \right)
\end{aligned}
$$

Therefore, the ratio of the particle numbers is:

$$
\frac{\sin^{2}(\alpha / 2)}{\cos^{2}(\alpha / 2)} = \tan^{2} \frac{\alpha}{2}
$$",\boxed{\tan^{2} \frac{\alpha}{2}},NV,,False,EN,Math Derivation
4991,Modern Physics,Quantum Mechanics,Scattering Problems,"An electron with momentum $p$ and mass $m$ passes through a potential related to spin (parity-breaking):

$$
V = \mathrm{e}^{-\mu r^{2}} (A + B \sigma \cdot r)
$$

and is scattered at an angle $\theta$. Here, $\mu(>0), A, B$ are constants, and $\sigma_{x}, \sigma_{y}, \sigma_{z}$ are the usual Pauli spin matrices. Let $\frac{\partial \sigma_{i}}{\partial \Omega}$ be the differential scattering cross-section summed over all final spins with a definite initial spin. The subscript $i$ marks the initial state of the incident electron. Specifically, if the electron spin is polarized in the direction of incidence, we consider the incident spin as ""up"" ($i = \uparrow$). Under the lowest order Born approximation, calculate $\frac{\partial \sigma_{\uparrow}}{\partial \Omega}$ as a function of $p$ and $\theta$.","Let the positive direction of the $x$-axis be the direction of electron incidence. In the $\sigma_{z}$ diagonal representation, the incident electron spin wave function is

$$
\psi_{+} = \frac{1}{\sqrt{2}}\binom{1}{1}
$$

Let $\boldsymbol{n}$ be the unit vector in the direction of $\boldsymbol{r}$, then

$$
\boldsymbol{\sigma} \cdot \boldsymbol{n} = \left(\begin{array}{cc}
\cos \theta & \sin \theta \mathrm{e}^{-\mathrm{i} \varphi} \\
\sin \theta \mathrm{e}^{\mathrm{i} \varphi} & -\cos \theta
\end{array}\right)
$$

First, consider $\psi_{+}$

$$
(\boldsymbol{\sigma} \cdot \boldsymbol{n}) \psi_{+} =\frac{1}{\sqrt{2}}\binom{\cos \theta+\sin \theta \mathrm{e}^{-\mathrm{i} \varphi}}{\sin \theta \mathrm{e}^{\mathrm{i} \varphi}-\cos \theta}
$$

Thus, the scattering amplitude (including spin) is

$$
f(\theta) = -\frac{m}{2 \pi \hbar^{2}} \int \mathrm{e}^{-\mathrm{i} q r^{\prime} \cos \theta^{\prime}} \mathrm{e}^{-\mu r^{\prime 2}}\left[A \psi_{+} + r^{\prime} B (\boldsymbol{\sigma} \cdot \boldsymbol{n}) \psi_{+}\right] \mathrm{d}^{3} x^{\prime} = I_{1}(\theta) \alpha + I_{2}(\theta) \beta
$$

where

$$
I_{1}(\theta) = \sqrt{\frac{\pi}{2 \mu}} \cdot \frac{m}{2 \hbar^{2} \mu}\left(-A + \mathrm{i} \frac{B q}{2 \mu}\right) \exp \left(-\frac{q^{2}}{4 \mu}\right)
$$

Therefore,

$$
\frac{\partial \sigma_{\uparrow}}{\partial \Omega} = \left|I_{1}(\theta)\right|^{2} = \frac{\pi m^{2}}{8 \mu^{3} \hbar^{4}} \exp \left(-\frac{q^{2}}{2 \mu}\right)\left(A^{2} + \frac{q^{2} B^{2}}{4 \mu^{2}}\right)
$$

where $q = \frac{2 p}{\hbar} \sin \frac{\theta}{2}$.",\[\boxed{\frac{\pi m^{2}}{8 \mu^{3} \hbar^{4}} \exp \left(-\frac{(2p/\hbar)^2 \sin^2 (\theta/2)}{2 \mu}\right) \left(A^{2} + \frac{(2p/\hbar)^2 \sin^2 (\theta/2) B^{2}}{4 \mu^{2}}\right)}\],EX,,False,EN,Math Derivation
4992,Modern Physics,Quantum Mechanics,Scattering Problems,"An unpolarized particle with mass \(m\) and energy \(E\) is scattered at an angle \(\theta\) by an attractive potential \(V(r)\):

\[
V(r)= 
\begin{cases}
-V_{0}, & 0<r<a, V_{0}>0 \\
0, & r>a
\end{cases}
\]

What is the exponent \(\lambda\)?","Although the partial wave term \(l=0\) in the differential scattering cross-section tends to zero as \(k \rightarrow 0\), it remains one of the main contributions. Expand in Taylor series with respect to \(k\) and neglect terms higher than \(k^{3}\):

\[
\tan Ka=\tan a \sqrt{k^{2}+K_{0}^{2}}=\tan K_{0} a+\frac{ak^{2}}{2\cos^{2} K_{0}a \cdot K_{0}}+\cdots
\]

\[
\begin{aligned}
\delta_{0} & =\arctan \left(\frac{k}{K} \tan Ka\right)-ka \\
& =\arctan \left[k \cdot \frac{1}{K_{0}}\left(1-\frac{k^{2}}{K_{0}^{2}}\right) \cdot\left(\tan K_{0}a+\frac{ak^{2}}{2\cos^{2} K_{0}a \cdot K_{0}}\right)\right]-ka \\
& =\arctan \left(ka+\frac{k^{3}a}{2K_{0}^{2}\cos^{2}K_{0}a}-\frac{k^{3}a}{K_{0}^{2}}\right)-ka \\
& =\frac{k^{3}a}{2K_{0}^{2}\cos^{2}K_{0}a}-\frac{k^{3}a}{K_{0}^{2}}-\frac{k^{3}a^{3}}{3}
\end{aligned}
\]

Its contribution to \(\frac{\partial \sigma}{\partial \Omega}\) is proportional to \(k^{4}\).

To examine the contribution of the \(l=1\) term, we first find its radial wave function. The radial wave function satisfies the equation:

\[
\begin{array}{ll}
\frac{1}{r^{2}} \cdot \frac{d}{dr}\left(r^{2} \frac{d}{dr} R\right)+\left(k^{2}-\frac{2}{r^{2}}+K_{0}^{2}\right) R=0, & r<a \\
\frac{1}{r^{2}} \cdot \frac{d}{dr}\left(r^{2} \frac{d}{dr} R\right)+\left(k^{2}-\frac{2}{r^{2}}\right) R=0, & r>a
\end{array}
\]

Its solution is the first-order spherical Bessel function:

\[
R_{1}= 
\begin{cases}
\frac{\sin Kr}{(Kr)^{2}}-\frac{\cos Kr}{Kr}, & 0<r<a \\
A\left[\frac{\sin \left(kr+\delta_{1}\right)}{(kr)^{2}}-\frac{\cos \left(kr+\delta_{1}\right)}{kr}\right], & r>a
\end{cases}
\]

Using the continuity condition at the boundary \(r=a\), where \(R_{1}\) and \(\left(r^{2}R_{1}\right)^{\prime}\) are continuous, we get:

\[
\begin{gathered}
\frac{\sin Ka}{(Ka)^{2}}-\frac{\cos Ka}{Ka}=A\left[\frac{\sin \left(ka+\delta_{1}\right)}{(ka)^{2}}-\frac{\cos \left(ka+\delta_{1}\right)}{ka}\right] \\
\sin Ka=A \sin \left(ka+\delta_{1}\right)
\end{gathered}
\]

Thus,

\[
\begin{aligned}
\cot \left(ka+\delta_{1}\right) & =\frac{1}{ka}-\frac{k}{K^{2}a}+\frac{k \cot Ka}{K}=\frac{1}{ka}\left(1-\frac{k^{2}}{K^{2}}+\frac{k^{2}a \cot Ka}{K}\right) \\
\tan \left(ka+\delta_{1}\right) & =ka\left(1+\frac{k^{2}}{K^{2}}-\frac{k^{2}a \cot Ka}{K}+o\left(k^{3}\right)\right) \\
& =ka+o\left(k^{4}\right)
\end{aligned}
\]

Hence,

\[
\delta_{1}=\arctan \left[ka+o\left(k^{4}\right)\right]-ka=-\frac{1}{3}(ka)^{3}+o\left(k^{4}\right)
\]

Its contribution to \(\frac{\partial \sigma}{\partial \Omega}\) is also proportional to \(k^{4}\).

Similarly, the \(l=2\) radial wave function can be solved as:

\[
R_{2}= 
\begin{cases}
\left[\frac{3}{(Kr)^{3}}-\frac{1}{Kr}\right] \sin Kr-\frac{3}{(Kr)^{2}} \cos Kr, & 0<r<a \\ 
\left[\frac{3}{(kr)^{3}}-\frac{1}{kr}\right] \sin \left(kr+\delta_{2}\right)-\frac{3}{(kr)^{2}} \cos \left(kr+\delta_{2}\right), & r>a
\end{cases}
\]

Utilizing the continuity condition where \(R_{2}\) and \(\left(r^{2}R_{2}\right)^{\prime}\) are continuous at \(r=a\), we obtain:

\[
\frac{\left[\frac{3}{(ka)^{3}}-\frac{1}{ka}\right] \tan (ka+\delta)-\frac{3}{(ka)^{2}}}{\left[\frac{3}{(Ka)^{3}}-\frac{1}{Ka}\right] \tan Ka-\frac{3}{(Ka)^{2}}}=\frac{k\left[ka \tan \left(ka+\delta_{2}\right)-(ka)^{2}\right]}{K\left[Ka \tan Ka-(Ka)^{2}\right]}
\]

Let \(y=\tan \left(ka+\delta_{2}\right)-ka\), then:

\[
\left[\frac{3}{(ka)^{3}}-\frac{1}{ka}\right] y-1=\frac{y(-1+o(k))}{bK^{2}\left(1+o\left(k^{2}\right)\right)}
\]

Where \(b=\frac{a}{2\cos^{2}K_{0}a-K_{0}}\), so:

\[
\begin{aligned}
y & =\frac{1}{\frac{3}{(ka)^{3}}-\frac{1}{ka}+\frac{1}{bK^{2}}+o(k)} \\
& =\frac{1}{\frac{3}{(ka)^{3}}\left[1-\frac{(ka)^{2}}{3}+\frac{(ka)^{3}}{3bK^{2}}+o\left(k^{4}\right)\right]} \\
& =\frac{(ka)^{3}}{3}\left[1+\frac{(ka)^{2}}{3}-\frac{(ka)^{3}}{3bK^{2}}+o\left(k^{4}\right)\right] \\
& =\frac{(ka)^{3}}{3}+\frac{(ka)^{5}}{9}+o\left(k^{6}\right)
\end{aligned}
\]

\[
\delta_{2} =o\left(k^{4}\right)
\]

We can be certain that the contributions from higher partial waves \(l>2\) will be smaller. From:

\[
\frac{\partial \sigma}{\partial \Omega}=|f(\theta)|^{2}=\frac{1}{k^{2}}\left|\sum_{l=0}^{\infty}(2l+1)e^{i\delta l} \sin \delta_{l} P_{l}(\cos \theta)\right|^{2}
\]

We deduce:

\[
\frac{\partial \sigma}{\partial \Omega} \xrightarrow[E \rightarrow 0]{} k^{4} F(\cos \theta) \sim E^{2} F(\cos \theta)
\]

The exponent \(\lambda\) is 2.",\boxed{2},NV,,False,EN,Math Derivation
4993,Modern Physics,Quantum Mechanics,Orbital and Spin Angular Momentum Problems,"Simplify $\mathrm{e}^{\mathrm{i} \lambda \sigma_{z}} \sigma_{x} \mathrm{e}^{-\mathrm{i} \lambda \sigma_{z}}$, where $\lambda$ is a constant, by considering $\lambda$ as a parameter and using the method of related differential equations.","Method Four: Consider $\lambda$ as a parameter, and let

\begin{align*}
& f(\lambda)=\mathrm{e}^{\mathrm{i} \lambda \sigma_{z}} \sigma_{x} \mathrm{e}^{-\mathrm{i} \lambda \sigma_{z}} \tag{4}
\end{align*}

Also, 

$$
f(0)=\sigma_{x}
$$

Differentiating equation (4) with respect to $\lambda$, we have

$$
f^{\prime}(\lambda)=-2 g(\lambda)
$$

Which gives

$$
\frac{\mathrm{d}}{\mathrm{~d} \lambda}[f(\lambda)+\mathrm{i} g(\lambda)]=2 \mathrm{i}[f(\lambda)+\mathrm{i} g(\lambda)]
$$

Its solution is

$$
f(\lambda)+\mathrm{i} g(\lambda)=\left(\sigma_{x}+\mathrm{i} \sigma_{y}\right) \mathrm{e}^{2 \mathrm{i} \lambda}
$$

Solving for

$$
f(\lambda)=\sigma_{x} \cos 2 \lambda-\sigma_{y} \sin 2 \lambda
$$",\boxed{\sigma_{x} \cos 2 \lambda - \sigma_{y} \sin 2 \lambda},EX,,False,EN,Math Derivation
4994,Modern Physics,Quantum Mechanics,Variational Methods and Perturbation Theory,"A particle with charge $q$ undergoing one-dimensional motion is initially bound by a $\delta$-function potential located at the origin. During the time interval from $t=0$ to $t=\tau$, this particle is subjected to a uniform electric field $\varepsilon_{0}$ along the $X$ direction. Assume the electric field can be treated as a perturbation. Write down the perturbation term $\widehat{H}_{1}$ in the Hamiltonian, and calculate the matrix element $\langle k| \widehat{H}_{1}|0\rangle$ between the initial state and the final state.","The perturbation Hamiltonian is

$$
H_{1}=-q \varepsilon_{0} x
$$

Assuming $L$ is very large, the matrix element of $H_{1}$ between the initial and final states can be expressed as $\left(k_{0}=m A / \hbar^{2}\right)$

$$
\begin{aligned}
\langle k| H_{1}|0\rangle & =-\frac{q \varepsilon_{0}}{\sqrt{L}} \sqrt{\frac{m A}{\hbar^{2}}} \int_{-\infty}^{+\infty} \mathrm{d} x \cdot x \exp \left(-\mathrm{i} k x-k_{0}|x|\right) \\
& =-\frac{q \varepsilon_{0}}{\sqrt{L}} \sqrt{\frac{m A}{\hbar^{2}}} \mathrm{i} \frac{\mathrm{d}}{\mathrm{d} k} \int_{-\infty}^{+\infty} \mathrm{d} x \exp \left(-\mathrm{i} k x-k_{0}|x|\right) \\
& =-\frac{q \varepsilon_{0}}{\sqrt{L}} \sqrt{\frac{m A}{\hbar^{2}}}(-4 \mathrm{i} k k_{0}) \frac{1}{\left(k^{2}+k_{0}^{2}\right)^{2}} \\
& =\frac{4 \mathrm{i} q \varepsilon_{0}}{\sqrt{L}}\left(\frac{m A}{\hbar^{2}}\right)^{3/2} \frac{k}{\left[k^{2}+\left(\frac{m A}{\hbar^{2}}\right)^{2}\right]^{2}}
\end{aligned}
$$","\[
\boxed{\frac{4 \mathrm{i} q \varepsilon_{0}}{\sqrt{L}}\left(\frac{m A}{\hbar^{2}}\right)^{3 / 2} \frac{k}{\left[k^{2}+\left(\frac{m A}{\hbar^{2}}\right)^{2}\right]^{2}}}
\]",EX,,False,EN,Math Derivation
4995,Modern Physics,Quantum Mechanics,Motion of Charged Particles in Electric and Magnetic Fields,"Determine the eigenfunction corresponding to the energy level for an electron in a cubic box of volume \(L^{3}\). The electron is in an electromagnetic field with a vector potential given by
\[
\mathbf{A} = H_{0} x \mathbf{e}_{y}
\]","According to the principle of minimal electromagnetic coupling, we have
\[
\psi(x, y, z) = \mathrm{e}^{\mathrm{i}(p_{y}y + p_{z}z) / \hbar} \psi_{0}(x)
\]
and simplifying using equation (1) and the expression for \(\psi\), we obtain
\[
-\frac{\hbar^{2}}{2m} \frac{\mathrm{d}^{2}}{\mathrm{dx}^{2}} \psi_{0} + \frac{m}{2}\left(\frac{H_{0} e}{m c}\right)^{2}\left(x - x_{0}\right)^{2} \psi_{0} = E_{0} \psi_{0}
\]
where \(x_{0} = \frac{cp_{y}}{eH_{0}}\). The natural frequency is \(\omega_{0} = \frac{H_{0} e}{m c}\), and the equilibrium position is at \(x = x_{0}\).

The corresponding eigenfunction is
\[
\psi_{n}(x) \sim \exp\left[-\frac{eH_{0}}{2 \hbar c}\left(x - x_{0}\right)^{2}\right] H_{n}\left(\sqrt{\frac{|e|H_{0}}{\hbar c}}\left(x - x_{0}\right)\right)
\]
The eigenfunction corresponding to the energy level (stationary state) is
\[
\psi(x, y, z) = C_{n} \exp\left[\mathrm{i} \frac{p_{y} y + p_{z} z}{\hbar} - \frac{eH_{0}}{2 \hbar c}\left(x - x_{0}\right)^{2}\right] H_{n}\left(\sqrt{\frac{|e|H_{0}}{\hbar c}}\left(x - x_{0}\right)\right)
\]
where \(C_{n}\) is a normalization constant factor, and \(x_{0} = \frac{cp_{y}}{eH_{0}}\).","\boxed{\psi(x, y, z) = C_{n} \exp\left[\mathrm{i} \frac{p_{y} y + p_{z} z}{\hbar} - \frac{eH_{0}}{2 \hbar c}\left(x - x_{0}\right)^{2}\right] H_{n}\left(\sqrt{\frac{|e|H_{0}}{\hbar c}}\left(x - x_{0}\right)\right)}",EX,,False,EN,Math Derivation
4996,Modern Physics,Quantum Mechanics,Few-body Problems,"In the ortho form of the hydrogen molecule, the spin wave function of the two nuclei is symmetric; in the para form, it is antisymmetric. The internal motion of the molecule can be represented by the motion of a rigid rotor, with the eigenfunction being a spherical harmonic function and the corresponding eigenenergy being $l(l+1) \hbar^{2} / 2 I$, where $l$ is the molecular rotational inertia about an axis through their center of mass and perpendicular to the line connecting the two nuclei. At a temperature of 20.0 K, $99.83\%$ of light hydrogen is in the para form. Calculate the distance between the nuclei in the molecule.","If $R_{0}$ is the internuclear distance and $m_{\mathrm{p}}$ is the mass of the proton, then the molecular rotational inertia $I$ is

\[
I=2 m_{\mathrm{p}}\left(\frac{R_{0}}{2}\right)^{2}=\frac{1}{2} m_{\mathrm{p}} R_{0}^{2}
\]

Because the Boltzmann factor causes the terms in the summation in equation (1) to decrease rapidly in magnitude as $l$ increases, and a rough estimate of $R_{0}$ shows that at $T=20 \ \mathrm{K}$, terms with $l>1$ can be neglected. This is easily understood because we can imagine $R_{0}$ should be between $a_{0}=53 \ \mathrm{pm}$ (where $a_{0}$ is the Bohr radius) and $2 a_{0}$. Setting $R_{0}=100 \ \mathrm{pm}$, $T=20 \ \mathrm{K}$, and substituting into equation (2) gives $x=2.41$, so for $l=2$ we have

$$
(2 l+1) \mathrm{e}^{-l(l+1) x}=5 \mathrm{e}^{-6 \cdot 2.41}=2.6 \times 10^{-6}
$$

Since the value is very small, it is clearly negligible. Keeping only the terms for $l=0,1$, from equation (1) we obtain

$$
\frac{n_{\mathrm{p}}}{n_{\mathrm{o}}}=\frac{1}{9 \mathrm{e}^{-2 \cdot 2.41}}=\frac{99.83}{0.17}
$$

From the above equation we find $x=4.286$, and using equations (2) and (3) we find

$$
R_{0}=75 \mathrm{pm}
$$",\boxed{75},NV,\text{pm},False,EN,Practical Application
4997,Modern Physics,Quantum Mechanics,Orbital and Spin Angular Momentum Problems,"A $\pi^{-}$ meson (negative pion: spin-zero, pseudoscalar) is initially bound around a deuteron and located in the lowest Coulombic energy state. It is captured by the deuteron (one proton and one neutron in the ${ }^{3} S_{1}$ state), causing the deuteron to transform into a pair of neutrons:

$$
\pi^{-}+\text{d} \rightarrow \text{n}+\text{n}
$$

If the deuteron's spin is initially pointing entirely in the $z$ direction, what is the angular distribution of the emission probability (per unit solid angle) for finding the neutron with spin reversal?","The initial state is $\left|J, J_{z}\right\rangle=|1,1\rangle$. Transform this into the uncoupled representation:

$$
L=1, S=1, \left|L, L_{z}, S, S_{z}\right\rangle
$$

Thus, we have:

$$
|1,1\rangle=\frac{\sqrt{2}}{2}|1,0,1,1\rangle-\frac{\sqrt{2}}{2}|1,1,1,0\rangle
$$

$$
|1,1,1,0\rangle=Y_{11}(\theta, \phi)|1,0\rangle=-\sqrt{\frac{3}{8 \pi}} \sin \theta \cdot \mathrm{e}^{\mathrm{i} \phi}|1,0\rangle
$$

In this state, $S_{z}=0$, so evidently one neutron has $S_{z}=\hbar / 2$. Therefore, the probability found is:

$$
\frac{\mathrm{d} p(\theta, \phi)}{\mathrm{d} \Omega}=\frac{1}{2} \cdot \frac{3}{8 \pi} \sin^{2} \theta=\frac{3}{16 \pi} \sin^{2} \theta
$$",\boxed{\frac{3}{16 \pi} \sin^{2} \theta},NV,,False,EN,Practical Application
4998,Modern Physics,Quantum Mechanics,Linear Dynamics Problems,"A particle of mass $m$ is in the ground state of a one-dimensional potential well. At time $t=0$, the potential well suddenly disappears, causing the particle to be free for $t > 0$. If the initial wave function is a Gaussian wave packet with a width of $\alpha$, find the probability of the particle reaching a position at a distance $L$ at time $t$.","Substitute $x=L$ into the probability current density $j$, which gives the probability of the particle reaching the position $L$ per unit time at time $t$.",\boxed{\frac{1}{2} \left( 1 + \text{erf} \left( \frac{L}{\sqrt{2} \alpha} \right) \right)},EX,,False,EN,Practical Application
